text,label,label_id,synthetic_rule
"92%), lesitin kedelai, Tetur, Anti Kempal, kacang, garam murni, pemanis dekstrosa.",unsafe,1,KB_UNSAFE
"kenari, PENGEMBANG (NATRIUM HIDROGEN KARBONAT (500(ii))), pewarna alami beta-karoten (sayuran) CI 75130), (mengandung Antioksidan Askorbil, Bumbu (Mengandung Penguat Rasa Dinatrium Inosinat.",unsafe,1,KB_UNSAFE
"garam murni, Lobak segar (60%), Singkong ungu pilihan, ikan.",unsafe,1,KB_UNSAFE
"Pengembang (natrium nidrogen karbonat, tidak cocok untuk penderita fenilketonurik, saus sambal pedas (dengan penguat rasa MSG) (41%), kepiting, garam beryodium.",unsafe,1,KB_UNSAFE
"Tepung Kelapa, ikan, Dinatrium Inosinat & Guanilat, 75810).",unsafe,1,KB_UNSAFE
"bahan pengental alami, BERAS JEPANG (63, tepung maizena, PENGUAT RASA MONONATRIUM L-GLUTAMAT, SAOS CABE: Air, Krimer Nabati.",safe,0,KB_SAFE
"PENGEMULSI: MONO DAN DIGLISERIDA ASAM LEMAK, beras olahan, Dikalsium Fosfat, PENGEMBANG(NATRIUM HIDROGEN KARBONAT(500(ii))), Penstabil (Kalsium Karbonat).",safe,0,KB_SAFE
"Margarin (Mengandung Antioksidan Alfatokoferol, Minyak Kelapa Sawit (Mengandung Antioksidan TBHQ), Pantotenat), Bubuk Ketumbar (0, Gula pasir, Perisa Vanila dan Pewarna Makanan.",safe,0,KB_SAFE
"penguat rasa (dinatrium 5'-guanilat [E627] & dinatrium 5'-Inosinat [E631]), mengandung Antioksidan Askorbil Patmitat, Daging Ayam (37, Merah Bit)), bawang merah goreng, sagu murni, Puree Mangga (10%).",safe,0,KB_SAFE
"Mengandung fenilalanin, air murni, Minyak Nabati (mengandung Antioksidan TBHQ), Minyak Nabati, udang.",unsafe,1,KB_UNSAFE
"minyak zaitun murni (4%), Bubuk jagung premium (65, Pemanis Alami Glikosida, Pewama Alami Betakaroten CI 75130, Pengental Pektin, MINYAK NABATI (MENGANDUNG, Lemak Reroti (mengandung antioksidan tokoferol).",safe,0,KB_SAFE
"Bumbu Rasa Bawang 5, daun jeruk segar, Pati Modifikasi, Pewarna Beta Carotene (sintetik CI 40800), bubuk pembentuk jeli, PEWARNA MAKANAN SINTETIK (MERAH ALLURA CI.",safe,0,KB_SAFE
"PREMIKS VITAMIN DAN MINERAL(ZAT BESI, aroma artifisial, Minyak Atsiri Paprika, 79%), Penstabil Karagenan, Vitamin B3, MALTODEKSTRIN, 03%).",safe,0,KB_SAFE
"bahan yang dicetak tebal, ASAM FOLAT), Kacang Pikan (15, Pati Termodifikasi Asam.",safe,0,KB_SAFE
"Serpihan Kentang 60%, lihat daftar baha yang dicetak tebal, crustacea, Tepung Beras), Air steril, Kecap Bubuk (1, aroma ayam artifisial.",unsafe,1,KB_UNSAFE
"sesame, Ester Sukrosa, MINYAK OLEIN KELAPA SAWIT, Pengemulsi nabati, Pewama Alami Karmin CI, penguat tasa dinatrium inosinat dan guanilat) dan vitamin (A.",unsafe,1,KB_UNSAFE
"09%)), pengatur keasaman (asam asetat dan laktat), pewarna sintetik Tartrazin CI No, pengawet alami kalium sorbat, TBHQ), terigu, garam gurih (5%) (mengandung penyedap MSG.",unsafe,1,KB_UNSAFE
"Minyak Nabati, Umbi kentang, jahe bubuk, Lemak Nabati (mengandung Antioksidan dl-Alfa Tokoferol), lactobacillus acidophilus), Beras, bahan pengawet kalium sorbat, bubuk kakao.",safe,0,KB_SAFE
"lihat daftar bahan yang dicetak tebaL, PEWARNA MAKANAN SINTETIK (MERAH ALLURA CI, Perisa Alami Vanila, Lemak Nabati (mengandung Antioksidan Tokoferol Campuran Pekat), Air minum berkualitas, Oat Utuh (8%), asam laktat).",safe,0,KB_SAFE
"ibu hamil dan ibu menyususi, Kalsium Karbonat (E170(i))], kenari, bawang putih parut (0.",unsafe,1,KB_UNSAFE
"Biji jagung, nabati), Pengawet Natrium Metabisulfit, Cokelat Compound Hitam Chips (16%, 55%), Jagung pilihan, Minyak Nabati (mengandung antioksidan BHT).",safe,0,KB_SAFE
"Lemak Reroti (mengandung Antioksidan Tokoferol), pengatur keasaman (asam asetat dan laktat), Dinatrium Ribonukleotida [E635]), kenari, aroma buatan.",unsafe,1,KB_UNSAFE
"minyak sayur pilihan, Kuning FCF CI, Rapa Terhidrogenasi), Pala Bubuk.",safe,0,KB_SAFE
"36%), penguat rasa mononatrium L glutamat, Pewarna Beta Carotene (sintetik CI 40800), Jagung segar, tepung terigu.",unsafe,1,KB_UNSAFE
"gluten, BUMBU MINYAK: MINYAK NABATI, Nisin), minyak goreng sehat, Krimer Nabati Bubuk, Pengembang (natrium nidrogen karbonat, gula tebu.",unsafe,1,KB_UNSAFE
"19%), daun jeruk segar, Kacang polong (62, Gula putih.",safe,0,KB_SAFE
"Lemak Reroti Nabati (Mengandung Antioksidan Askorbil Palmitat & Tokoferol), gula kastor, C (Asam Askorbat)), 97 %), Peringatan: Berisi alergen.",safe,0,KB_SAFE
"air matang, Kelapa, whey, pengental alami.",unsafe,1,KB_UNSAFE
"18%), mentega, MINYAK NABATI (MENGANDUNG, Asam askorbat BHA & TBHQ, Pengental Hidroksipropil Dipati Fosfat.",unsafe,1,KB_UNSAFE
"bubuk cokelat, irisan daun bawang, Cokelat HT Cl 20285), Lemak Reroti (Mengandung Antioksidan BHA), aroma sintetis, perisa alami paprika, susu.",unsafe,1,KB_UNSAFE
"KAKAO MASSA(3%), ASAM MALAT (296)), Bumbu Frankfurter, tepung gandum.",unsafe,1,KB_UNSAFE
"pewarna sintetik tartrazin, disarankan tidak dikonsumsi oleh anak dibawah 5 (lima) tahun, serbuk coklat, pasta bawang bombay, perisa sintetik.",safe,0,KB_SAFE
"bumbu rempah, 75470 dan Minyak Atsiri, Pewarna Alami Kurkumin CI, Pewarna Alami (Beta-Karoten (sayuran) CI, Kalsium Karbonat dan 3 Vitamin (mengandung Antioksidan dl-a-Tokoferol), pengawet kalium sorbat.",safe,0,KB_SAFE
"Lobak segar (60%), Cokelat Hitam (17%), sirup fruktosa, 57%), Inulin, premiks vitamin dan mineral, minyak sayur murni.",safe,0,KB_SAFE
"Pewarna Alami (Karamel I Plain, Pengembang (Amonium Hidrogen Karbonat dan Natrium Hidrogen Karbonat ), PENGUAT RASA (MONONATRIUM L-GLUTAMAT, 75130), Dinatrium 5'-inosinate, maltodekstrin.",safe,0,KB_SAFE
"Bubuk Cabai: Bubuk cabai (0, minyak nabati (dengan antioksidan TBHQ), Sirup Fruktosa, bawang merah cincang.",safe,0,KB_SAFE
"Sayap Ayam (85, pure tomat (45%), Rolled Oats (83, Bumbu Frankfurter, COKELAT (GULA.",safe,0,KB_SAFE
"bubuk lada hitam, Dinatrium 5'-Ribonukleotida), Diproduksi menggunakan peralatan, terigu, Kakao Bubuk (1, (Riboflavin), ekstrak jeruk mandarin (4.",unsafe,1,KB_UNSAFE
"Tanpa pengawet dan pemanis artifisial, kepiting, Amonium Klorida, 17%).",unsafe,1,KB_UNSAFE
"minyak sawit olein murni, Pengembang (mengandung Antioksidan Asam Askorbat), Ekstrak Rempah, Daun Bawang ( 1.",safe,0,KB_SAFE
"dinatrium guanilat dan inosinat), 18% (Mengandung Penguat Rasa (Mononatrium Glutamat, minyak sawit olein, tepung dari biji jagung, Puree Mangga (10%), wijen, SAOS CABE: Air.",unsafe,1,KB_UNSAFE
"Pewarna Beta-karoten (sayuran) CI 75130 (INS 160a(ii)), 90%), Bumbu Pedas Ekstrim Level 15 (Serbuk cabai, (Mengandung Antioksidan BHA), PENGEMBANG (NATRIUM & AMOMUM BIKARBONAT).",safe,0,KB_SAFE
"Lemak Kakao, 09%)), Cabe Bubuk, KAKAO BUBUK (1%), 6%), Bekatul, daun jeruk wangi, PERISA SINTETIK (YUZU (MENGANDUNG ANTIOKSIDAN (DL-ALPHA TOKOFEROL (307c))).",safe,0,KB_SAFE
"telur, Jahe bubuk, bubuk ekstrak jamur shitake, gula pasir berkualitas, Gelatin Sapi.",unsafe,1,KB_UNSAFE
"Biji Bunga Matahari, pewarna alami karamel IV, MSG, pengatur asam (asam asetat dan asam laktat), 79% (mengandung pewarna makanan sintetik Kuning FCF (CI 15985)), pemanis asesulfam-K.",safe,0,KB_SAFE
"Madu Bubuk (0, Asam Laktat), Rempah (Bawang Merah Bubuk, Penstabil Natrium Tripolifosfat, Dinatrium Inosinat dan Guanitat), Bumbu Frankfurter 1.",safe,0,KB_SAFE
"coklat hitam leleh, Bumbu [mengandung Penguat Rasa [Mononatrium Glutarnat (E621), minyak dari kelapa sawit (dengan antioksidan tokoferol), Pengembang (Natrium Bikarbonat, perisa ayam buatan, Beras, tepung maizena murni.",safe,0,KB_SAFE
"gula dan sirup jagung kaya fruktosa, pure tomat (45%), Premiks Vitamin & Mineral, Semolina Jagung), Air, pengatur keasaman (asam asetat dan laktat).",safe,0,KB_SAFE
"Penguat rasa mononatrium L-glutamat, pengawet alami kalium sorbat, Tepung Ketan, Pewarna Alami Karamel (1).",safe,0,KB_SAFE
"Krispi Beras (3%), Pengawet Natrium Metabisulfit, Pemanis Buatan Sukralosa, 38%.",safe,0,KB_SAFE
"B9 (Asam Folat), Rempah-Rempah, 19140, persik, Kultur (L, Rapa Terhidrogenasi).",safe,0,KB_SAFE
"KAKAO BUBUK, air bersih, Dinatrium Inosinat & Guanilat, garam himalaya, REMPAH-REMPAH, PENGUAT RASA MONONATRIUM L-GLUTAMAT, Tanpa bahan pengawet dan pemanis artifisial, Ubi jalar ungu premium.",safe,0,KB_SAFE
"Tomat Bubuk (2, Gula Icing, 8%) (mengandung antioksidan (BHA, malt, Penstabil (Dipati Fosfat), BUBUK KARI, Selongsong Sosis.",unsafe,1,KB_UNSAFE
"Kakao Bubuk (0, ekstrak jeruk mandarin (4, saus cabai (dengan penyedap MSG) (41%), madu pilihan (0, PERISA SINTETIK JERUK NIPIS (MENGANDUNG ANTIOKSIDAN TOKOFEROL), Inufin, melon).",safe,0,KB_SAFE
"Rempah (1, Ester Sukrosa Asam Lemak), cokelat cair pekat, 57%), SAOS CABE: Air, Pengemulsi Hidroksipropil Pati, CI 75300, Perisa Sintetik Daging Sapi BBQ.",safe,0,KB_SAFE
"Bawang Bombay Bubuk, daun seledri kering, Perisai Sintetik Stroberi, saripati bayam, garam beraroma (5%) (dengan penyedap MSG, beras kering.",safe,0,KB_SAFE
"Pengatur Keasaman (Asam Laktat dan Asam Sitrat), (Mengandung Antioksidan Tokoferol), saus sambal (mengandung penyedap MSG) (41%), cokelat hitam cair, pati sagu.",safe,0,KB_SAFE
"pewarna sintetik tartrazin, 75300), pemanis artifisial asesulfam-K, crustacea.",unsafe,1,KB_UNSAFE
"garam beryodium, ekstrak tamarind (0, Cabe Hijau (28%), Pengembang (mengandung Antioksidan Asam Askorbat).",safe,0,KB_SAFE
"Pewarna Alami Karamel (1), Keasaman, Lada Putih Bubuk, Asam Folat, ANTIOKSIDAN ASKORBIL PALMITAT).",safe,0,KB_SAFE
"18% (Mengandung Penguat Rasa (Mononatrium Glutamat, kepiting, Pengembang (Amonium Bikarbonat dan Natrium Bikarbonat) Perisa Alami, Bahan dasar topping (mengandung pewarna alami Beta-karoten (sintetik) CI No.",unsafe,1,KB_UNSAFE
"tepung beras putih murni, 63%), Pewarna Makanan Sintetik, Karmoisin CI 14720).",safe,0,KB_SAFE
"telur bubuk, perhatikan daftar bahan bercetak tebal, Minyak Rendang: Minyak nabati, BUMBU : Gula, kacang-kacangan, rempah-rempah pilihan.",unsafe,1,KB_UNSAFE
"Teh Hiiau Bubuk (0, Bumbu Asin, Gula (17%), Bebas pengawet dan pemanis buatan.",safe,0,KB_SAFE
"BUMBU BUBUK:, lihat bahan bercetak tebal, 75470), Oat Utuh (8%), Penguat Rasa Mononatrium Glutamat, 9%) (mengandung Antioksidan, Rempah.",safe,0,KB_SAFE
"sekuestran EDTA, garam beryodium (0, Lihat daftar bahan yang dicetak tebal, Aprikot (2%), Amonium hidrogen karbonat).",safe,0,KB_SAFE
"kalium sorbat, Sup : Miso beras (59%) (air, Pewarna Alami Kurkumin CI 75300), Lobak berkualitas tinggi (60%), hidrolisat, kacang almond, bubuk beras.",unsafe,1,KB_UNSAFE
"pati singkong, 38 % ), (tree nuts), Kentang Kering (62, Premiks Vitamin dan Mineral, Singkong pilihan (64.",safe,0,KB_SAFE
"potongan bawang merah, pati ubi kayu, Biji Bunga Matahari (94, KACANG HAZEL 28.",safe,0,KB_SAFE
"penguat rasa MSG, Racikan Bumbu Super Pedas Level 15 (Cabai bubuk, NATRIUM KARBOKSIMETIL SELULOSA, Perisa Alami Vanila, (Mengandung Penguat Rasa Mononatrium Glutamat), kedelai.",unsafe,1,KB_UNSAFE
"dinatrium 5'-guanilat, gluten, 5%)), Jengkol, Oat, Pewarna Alami Karamel kelas, REMAHAN BISKUIT (MENGANDUNG PERISA SINTETIK (COKELAT).",unsafe,1,KB_UNSAFE
"Potongan singkong terpilih, minyak zaitun extra virgin (4%), bawang putih parut (0, gula glukosa.",safe,0,KB_SAFE
"Niasin, pure tomat (45%), cabai merah kering, Daging tenggiri pilihan, 95%), Sayap Ayam (85, beras olahan.",safe,0,KB_SAFE
"jahe, kenari, bubuk jagung, B3 (Niasin), Perlakuan Tepung (Natrium Stearoil-2-Laktilat).",unsafe,1,KB_UNSAFE
"tidak cocok untuk penderita fenilketonurik, Sahang, Kentang berkualitas, Ubi jalar ungu premium, serbuk coklat, PERISA: SINTETIK VANILA).",safe,0,KB_SAFE
"90%), Pengembang (Penstabil Dinatrium Difosfat, gula pasir, siung bawang putih (0, KAKAO BUBUK.",safe,0,KB_SAFE
"pemanis buatan asesulfam-K, Penguat Rasa (Mononatrium Glutamat, 09%)), ANTIOKSIDAN TOKOFEROL CAMPUPAN PEKAT, Bumbu Rasa Abon Sapi 1, hazelnut, gula dekstrosa.",unsafe,1,KB_UNSAFE
"7%) (mengandung Bubuk Kopi 0, gandum, Perisa Alami Barbekiu, Biji Buah Labu, PENGUAT RASA (MONONATRIUM GLUTAMAT DAN, Pengatur Keasaman Asam Malat, Pisang Raja.",unsafe,1,KB_UNSAFE
"Perisa sintetik rumput laut, 19140), penguat rasa mononatrium L-glutamat, Natrium Bikarbonat), Sayap Ayam (85, Polidekstrosa, aroma ayam sintetis, Aditif makanan bersumber dari tumbuhan dan sintetis.",safe,0,KB_SAFE
"Pewarna Alami (Beta-Karoten (sayuran) CI, MINYAK INTI KELAPA SAWIT TERFRAKSI), Jahe bubuk, minyak sayur, Penstabil Gliserin, tepung terigu, konsentrat sari buah apel (2%).",unsafe,1,KB_UNSAFE
"zat pengemulsi, teri, Jengkol, Adas Manis Bubuk (1%), Perisa Sintetik Daging Sapi BBQ, garam dapur (1%), Asam Laktat).",unsafe,1,KB_UNSAFE
"PEWARNA ALAMI (BETAKAROTEN (CI, BUMBU KOYA: KERUPUK, Pewarna Alami Beta Karoten CI 40800 (mengandung Antioksidan Tokoferol), Ekstrak daging sapi 1%, Vitamin B3.",safe,0,KB_SAFE
"Pati Jagung Gula, pengental nabati, Perisa Identik Alami Lemon (Mengandung Antioksidan BHT), Pemanis Buatan Aspartam (E951), Bawang Putih, Hidrolisat Protein Nabati).",safe,0,KB_SAFE
"lada halus, kepiting, Pemanis buatan Aspartam, Margarin (Mengandung Antioksidan Alfatokoferol.",unsafe,1,KB_UNSAFE
"Kakao Bubuk 2, Perisa Alami Vanila, aroma jeruk mandarin artifisial, Tepung porang terbaik (48%).",safe,0,KB_SAFE
"kasein, Pengatur Keasaman (Kalium Karbonat, Penguat Rasa [Dinatrium 5'-Inosinat (E631), Peringatan: Memuat alergen.",unsafe,1,KB_UNSAFE
"penguat rasa (Dinatrium 5'-Inosinat dan Dinatrium 5'-Guanilat), 75%), Bumbu Rasa Seledri, Minyak Nabati (mengandung antioksidan BHT), (Gula, tepung yang diolah (enzim protease dan amilase), Mungkin mengandung seledri.",safe,0,KB_SAFE
"minyak nabati berkualitas, Bumbu Pedas Tingkat 15 (Cabai bubuk, cabai bubuk, bumbu rempah, perisa sintetik vanilla, bubuk coklat premium.",safe,0,KB_SAFE
"Pewarna Sintetik Makanan Kuning FCF CI No, potongan bawang merah, Mengandung fenilalanin, ekstrak ragi, Bubuk Karamel (0, Daglng Ayam (56%).",safe,0,KB_SAFE
"KAKAO BUBUK (1%), pasta tomat (45%), dan garam laut, kenari, Gula Invert.",unsafe,1,KB_UNSAFE
"minyak tumbuhan berkualitas, Perisa Alami Mangga, penguat, gandum, antioksidan asam askorbat, PERISA SINTETIK VANILA PEWARNA ALAMI (KURKUMIN CI 75300 DAN KARAMEL IV), Premiks Vitamin dan Mineral.",unsafe,1,KB_UNSAFE
"jamur, bawang merah segar, PERISA SINTETIK VANILA, Semolina Jagung), 75300).",safe,0,KB_SAFE
"bubuk bawang putih dan bombay, Kacang Hazel (6, Biru Berlian FCF CI No, BAWANG PUTIH, TEH HIJAU BUBUK (2%), daun jeruk purut, SIRUP ISOMALTO OLIGOSAKARIDA, Gula (mengandung.",safe,0,KB_SAFE
"Singkong premium (64, Kentang segar pilihan, telur, salam, Lada Putih.",unsafe,1,KB_UNSAFE
"Pewarna Makanan Alami Karamel I (E150a), telur bubuk, FCF Cl No 15985), premiks vitamin dan mineral, Minyak Kelapa Sawit (mengandung Antioksidan TBHQ), Paprika (0, Mangan Sulfat].",unsafe,1,KB_UNSAFE
"beras berkualitas, telur bubuk, Minyak Nabati (Mengandung Antioksidan TBHQ), Krimer, dan garam.",unsafe,1,KB_UNSAFE
"ragi, Pewarna sintetik (Kuning FCF CI No, Pengemulsi Hidroksipropil Pati, Rumput laut kering (47%), Puree Mangga (10%), ikan.",unsafe,1,KB_UNSAFE
"minyak tumbuhan, Tanpa pemanis buatan, crustacea, Menangdung pemanis buatan.",unsafe,1,KB_UNSAFE
"Kakao Bubuk 2, Inufin, coklat cair pekat, minyak nabati murni, antioksidan (BHA dan BHT), singkong segar (31, penguat rasa mononatrium L glutamat.",safe,0,KB_SAFE
"III (E-150C), DEKSTROSA, DAN PENGATURE ASAM SITRAT, Perlakuan Tepung (Natrium Stearoil-2-Laktilat).",safe,0,KB_SAFE
"Pati Jagung), PATI ASETAT (1420)), daun jeruk nipis, gandum, 42090)).",unsafe,1,KB_UNSAFE
"Pengembang (Amonium Hidrogen Karbonat dan Natrium Hidrogen Karbonat ), Perisa Alami Asap, mentega, pengatur asam (asam sitrat), Penguat rasa Dinatrium 5'ribonukleotida) Pewama Alami Beta Karoten (sayuran) CI No, Margarin (Mengandung Antioksidan Tokoferol.",unsafe,1,KB_UNSAFE
"Lihat komposisi yang dicetak tebal, udang, PEWARNA ALAMI BETA-KAROTENE (SAYURAN) CI, krimer tumbuhan, merah allura CI 16035.",unsafe,1,KB_UNSAFE
"konsentrat sari buah anggur (2, mentega, Kakao Bubuk 4%, Wortel ( 1, Perisa sintetik, daun seledri kering.",unsafe,1,KB_UNSAFE
"Pewarna Alami Beta Karoten CI 40800 (mengandung Antioksidan Tokoferol), penguat, tepung jagung, VITAMIN B2, Margarin (Mengandung Antioksidan Alfatokoferol, 75130 (160a(ii).",safe,0,KB_SAFE
"bawang putih parut, Bumbu Pedas 1, Minyak Kelapa, gandum, Daun Bawang ( 1.",unsafe,1,KB_UNSAFE
"LEMAK NABATI (MENGANDUNG ANTIOKSIDAN TOKOFEROL), Mononatrium glutamat, 1% (Mengandung Maltodekstrin, Bahan dasar topping (mengandung pewarna alami Beta-karoten (sintetik) CI No, mentega, Pasta, bahan pengental (gom lokus.",unsafe,1,KB_UNSAFE
"Kakao Bubuk (0, 557%), tapioka, krustasea, Penstabil Natrium Karbonat, Ekstrak Stroberi.",unsafe,1,KB_UNSAFE
"beras, ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT (307b))), Margarin (Mengandung Antioksidan BHA dan Pewama Alami Beta Karoten CI, ikan.",unsafe,1,KB_UNSAFE
"Daging Iga Sapi (62, GARAM GURIH, Minyak Nabati (mengandung antioksidan tokoferol dan pewarna alami Beta-Karoten (sayuran) CI, Lemak Reroti (Mengandung Antioksidan Askorbil Palmitat dan, kedelai.",unsafe,1,KB_UNSAFE
"Penguat Rasa (mengandung Mononatrium Glutamat, bumbu (terdiri dari gula, Pewarna sintetik (Ponceau 4R CI No, Kentang pilihan, Pengembang Natrium hidrogen karbonat, leci, 1% (Mengandung Maltodekstrin, Merica Putih Bubuk.",safe,0,KB_SAFE
"Dinatrium Inosinat (E631)], penyedap mononatrium glutamat, rapeseed), Premiks Vitamin.",safe,0,KB_SAFE
"kacang almond, melon), Inulin, Ekstrak Protein Nabati, Tanpa Pengawet.",unsafe,1,KB_UNSAFE
"cabe, Cokelat Pelapis* 33%, 06%), dan kacang, Lihat komposisi yang dicetak tebal, jagung).",safe,0,KB_SAFE
"crustacea, tepung beras halus, dan Kacang Tanah"", Pengawet (Kalium Sorbat.",unsafe,1,KB_UNSAFE
"campuran rempah rahasia, Kuning, DAN PENGATUR KEASAMAN ASAM SITRAT, garam beryodium, Bumbu Rasa Ayam (Mengandung Penguat Rasa Mononatrium Glutamat), Penstabi Gom Arab (E414), zat pengemulsi, Perisa Alami Mangga.",safe,0,KB_SAFE
"Kentang yang dikeringkan, Bawang Putih Bubuk (mengandung Kacang Tanah), 5%), Gula (17%), PERISA ALAMI PANGGANG.",safe,0,KB_SAFE
"pengental gom xanthan, Margarin (6, Dinatrium Inosinat, bawang putih bubuk (0.",safe,0,KB_SAFE
"Bumbu Pedas Tingkat 15 (Cabai bubuk, 7%), serbuk bawang putih dan bombay, Penstabil [Asam Natrium Pirofosfat (E450(i)), ANTIOKSIDAN TBHQ, minyak nabati berkualitas, Cokelat Pelapis 33%, 79% (mengandung pewarna makanan sintetik Kuning FCF (CI 15985)).",safe,0,KB_SAFE
"alergen, Pengembang Natrium Bikarbonat dan Penstabil Dinatrium Difosfat), 38 % ), kedelai, Sirup Gula Invert, REMPAH-REMPAH, Pengganti Lemak Kakao.",unsafe,1,KB_UNSAFE
"BERAS JEPANG 43, arkorbil palmitat) pewarna alami Beta-Karoten (sayuran) CI, mononatrium glutamat untuk memperkuat rasa, 19140, Bihun: Pati jagung pilihan.",safe,0,KB_SAFE
"PEWARNA BETA-KAROTEN CI, Kuning, aroma sintetis, Jagung (18, Minyak Kelapa Sawit, saus sambal (mengandung MSG) (41%).",safe,0,KB_SAFE
"pengatur keasaman (asam sitrat, MSG sebagai penguat rasa, pewama alami klorofilin tembaga kompleks CI, 19140 dan Kuning FCF CI, PENGENTAL PATI ASETAT, 62%), Natrium bikarbonat).",safe,0,KB_SAFE
"sirup glukosa, Bumbu Rasa Bawang Bombay, lemak cokelat, Daun Bawang ( 1, kalium sorbat, Singkong terbaik (63, Bl2).",safe,0,KB_SAFE
"Perisa Sintetik Lemon, Minyak Nabati, Kurkumin CI, saus tomat segar (45%), Cabe, Pengawet (Kalium Sorbat dan Nisin), penstabil nabati gum arab.",safe,0,KB_SAFE
"PEWARNA ALAMI KARAMEL I), bawang putih segar, B9 (Asam Folat), Penguat Rasa Dinatrium 5'Ribonukleotida, cabai giling, penstabil (nabati, Pati jagung.",safe,0,KB_SAFE
"mononatrium glutamat untuk memperkuat rasa, Antioksidan Tokoferol Campuran Pekat, Minyak Nabati Kelapa Sawit, Kakao Bubuk (0, Pengatur Keasaman.",safe,0,KB_SAFE
"beras goreng, Selongsong Sosis, Pengembang (amonium hidrogen karbonat dan natrium karbonat), Karagenan, 28%), GOM XANTHAN, Kakao Massa 4.",safe,0,KB_SAFE
"Pengatur Keasaman Asam Sitrat, 75130)), BHT, merica halus, penguat rasa dinatrium 5'-guanilat [E627] & dinatrium 5'-Inosinat [E631]), Penstabil (Dipati Fosfat), Serat Pangan, Perisai Sintetik Stroberi.",safe,0,KB_SAFE
"kenari, bubuk keturbar (0, (29, Pewarna Sintetik kuning FCF CI 15985).",unsafe,1,KB_UNSAFE
"keju, cabai rawit kecil (1%), kerang, Lobak segar (60%), Beras putih (85.",unsafe,1,KB_UNSAFE
"Tepung Kelapa, cabe, pengatur pH (asam sitrat, garam (0, Penguat Rasa (Mononatrium Glutamat dan Dinatrium Ribonukleotida), pasta bawang bombay.",safe,0,KB_SAFE
"penguat rasa (Mononatrium L-glutamat, lesitin kedelai, Minyak Cabai, aroma jeruk mandarin buatan.",unsafe,1,KB_UNSAFE
"PENGEMULSI NABATI, Pengental pati termodifikasi, Lobak premium (60%), telur bubuk, Minyak Goreng Kelapa Sawit, gula halus.",unsafe,1,KB_UNSAFE
"antioksidan TBHQ, telur, minyak kelapa sawit murni, minyak dari kelapa sawit (dengan antioksidan tokoferol), CI 19140 dan antioksidan TBHQ, pati singkong.",unsafe,1,KB_UNSAFE
"Pisang Bubuk (0, VITAMIN B3, tepung tapioka, kedelai.",unsafe,1,KB_UNSAFE
"395%), perisa cocopandan buatan, kasein, 75130, sari buah asam (0.",unsafe,1,KB_UNSAFE
"pengental xanthan, kepiting, Penstabil (Nabati), RAGI.",unsafe,1,KB_UNSAFE
"Singkong ungu terpilih, Semolina Jagung 36%), jagung), Tanpa pemanis artifisial, Ekstrak kelapa segar (50%), gula dan pengawet (natrium benzoat), Perisa Sintetik Ayam Goreng Perisa Sintetik Ayam.",safe,0,KB_SAFE
"CABE BUBUK(0, kedelai, Penstabil Gliserin, Sari buah kelapa berkualitas (50%).",unsafe,1,KB_UNSAFE
"susu, 55%), lactobacillus acidophilus), Cabe Bubuk (0, Antioksidan Tokoferol, Pengembang (Amonium Bikarbonat dan Natrium.",unsafe,1,KB_UNSAFE
"Pasta Kacang Hazel, biji wijen, perisa paprika, Air minum, BUMBU RASA AYAM.",unsafe,1,KB_UNSAFE
"CI 75300, Pengemulsi (Nabati), kacang almond, Pengawet Natrium Benzoat, Kakao Bubuk (6%), minyak kelapa sawit murni (dengan tokoferol sebagai antioksidan).",unsafe,1,KB_UNSAFE
"Perisa Alami Asap, kalium sorbat, ekstrak alami paprika, bawang merah kering, Bumbu Rasa BBQ Balado (mengandung Rempah (Bubuk Cabe (0, saus cabai pedas (dengan MSG) (41%).",safe,0,KB_SAFE
"KUE BERAS: Beras, Krim pasteurisasi, Informasi Alergen :, GARAM YODIUM, Bawang Putih, cokelat cair pekat, DEKSTROSA MONOHIORAT.",safe,0,KB_SAFE
"dinatrium 5'-inosinat, natrium sulfat, Lobak berkualitas tinggi (60%), karagenan, BUMBU KOYA: KERUPUK, Pengembang (Natrium Hidrogen Karbonat.",safe,0,KB_SAFE
"kacang almond, DEKSTROSA MONOHIORAT, Bebas pengawet dan pemanis buatan, konsentrat jus stroberi (8%), 40800 (mengandung antioksidan dl-alfa Tokoferol).",unsafe,1,KB_UNSAFE
"Biru Berlian FCF CI No, kecap bubuk, Ubi ungu berkualitas, gandum.",unsafe,1,KB_UNSAFE
"Sirup Gula Invert, gula glukosa, Jeruk Lemon Bubuk (0, Daun bawang, malt.",unsafe,1,KB_UNSAFE
"Margarin (14%) (mengandung antioksidan (BHA, irisan bawang merah goreng, 78% (Mengandung cabe merah (28%), MINYAK NABATI (MENGANDUNG.",safe,0,KB_SAFE
"tepung beras premium, LEMAK REROTI (MENGANDUNG ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT(307b))), Ubi ungu berkualitas, 9%) (mengandung Antioksidan, Pemanis Alami Sorbitol Sirup.",safe,0,KB_SAFE
"pengawet asam sorbat dan nisin), B3 (Niasin), daun limau, Pewarna Makanan Sintetik.",safe,0,KB_SAFE
"Daging Ayam (50%), cabe, bubuk bawang putih dan merah, Minyak berbumbu: Minyak nabati, Penguat Rasa Mononatrium Glutamat [E621], Oat (5, Gula kristal, Bubuk cokelat.",safe,0,KB_SAFE
