text,label_id,label
"tepung beras putih halus, Tartrazin CI No, Bumbu Rasa Ayam (Mengandung, Gula kristal, Gula (17%), susu, Pewarna Alami Karamel kelas.",1,unsafe
"Antioksidan Askorbil Palmitat dan Tokoferol, Margarin (Mengandung Antioksidan BHA dan Pewama Alami Beta Karoten CI, minyak mustard, MINYAK KELAPA MURNI, Singkong segar (63, KACANG HAZEL 28, ketan.",0,safe
"bubuk keturbar (0, Ketumbar Bubuk, Sirup gula invert (mengandung pengatur keasaman asam, tepung tapioka, tidak cocok untuk penderita Feniketonurik, ketan, air steril, Perisa Sintetik [Karamel.",0,safe
"Pengembang (Amonium Bikarbonat dan Natrium Bikarbonat), 55%), Pewarna Sintetik Kuning FCF CI No, INULIN, perisa alami paprika, minyak nabati (dari kelapa sawit), Bawang Putih Bubuk, Pengatur Keasaman Asam Laktat.",0,safe
"Sup : Miso beras (59%) (air, hazelnut, B12, penyedap MSG, Ekstrak Anato CI, Umbi kentang, Pati Modifikasi.",1,unsafe
"kasein, Pengatur Keasaman (Kalium Karbonat, Penguat Rasa [Dinatrium 5'-Inosinat (E631), Peringatan: Memuat alergen.",1,unsafe
"Bumbu Rasa Barbekue 11, kedelai, Jagung (18, minyak kelapa sawit murni (dengan tokoferol sebagai antioksidan), SAUS: Air, Beras premium (85.",1,unsafe
"Tepung Terigu, Gula, Lemak Reroti (Mengandung Antioksidan
Tokoferol), Pati Tapioka, Lemak Susu Anhidrat, Susu Bubuk, Whey
Bubuk, Garam, Pengembang (Amonium Bikarbonat dan Natrium
Bikarbonat), Minyak Ikan (Mengandung Antioksidan Askorbil
Palmitat, Natrium Askorbat, Tokoferol), Premiks Vitamin dan Mineral.
Informasi Alergen:
Mengandung alergen, lihat daftar bahan yang dicetak tebal. Diproduksi
menggunakan peralatan yang juga memproses: Kacang Tanah, Kedelai,
Gandum, Telur, Susu, Wijen dan Produk Kacang-kacangan.",1,unsafe
"Lemak Reroti (Mengandung Antioksidan Askorbil Palmitat dan, Antikempal Silikon Dioksida, Pewarna Sintetik Makanan Kuning FCF CI No, bawang merah goreng.",0,safe
"asam askorbat), Air bersih, MINYAK KELAPA MURNI, wijen.",1,unsafe
"Serpihan Kentang 60%, Pasta Tomat, perisa sintetik, whey, Pengembang Amonium Bikarbonat [E503ii].",1,unsafe
"Beras pilihan (85,79%), pati singkong, maltodekstrin, garam dapur, gula pasir, MSG, perisa ayam buatan, minyak sayur (dengan TBHQ), irisan daun bawang, serbuk bawang putih, bubuk merica, vitamin (A dengan tokoferol, B1, B2, B6, B12).",0,safe
"perisa ayam sintetik, Bawang Bombay Bubuk 1, AIR, kacang mede.",1,unsafe
"Rumput laut kering (47%), minyak dari jagung, garam beraroma (5%) (dengan MSG, dinatrium inosinat dan guanilat), minyak buah zaitun (4%), minyak biji wijen.",0,safe
"irisan daun bawang, pengental xanthan, Semolina Jagung 36%), (Mengandung Antioksidan BHA), Kakao (5 5%).",0,safe
"susu, Kakao (5 5%), bawang merah segar, 63%), PERISA SINTETIK(COKELAT, Penstabil Dipati adipat terasetilasi.",1,unsafe
"Kentang segar, lesitin kedelai, Krimer Nabati, Penstabil Nabati.",1,unsafe
"Kentang berkualitas, minyak sawit premium (dengan kandungan antioksidan tokoferol), dekstrosa alami",0,safe
"Ekstrak kelapa segar (50%), susu bubuk, Pemanis Alami Sorbitol Sirup, Pewarna Beta-karoten (sayuran) CI 75130 (INS 160a(ii)), Maltosa, Minyak bumbu: Minyak tumbuhan, lemak reroti (mengandung antioksidan tokoferol).",1,unsafe
Teh hijau sencha,0,safe
"GULA, Perisa sintetik vanila, daun bawang kering, cokelat leleh hitam, minyak nabati (mengandung antioksidan tokoferol campura pekat [E307b]), pewarna sintetik tartrazin, 38 % ), penyedap mononatrium glutamat.",0,safe
"beras, ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT (307b))), Margarin (Mengandung Antioksidan BHA dan Pewama Alami Beta Karoten CI, ikan.",1,unsafe
"Gula, sirup jagung, susu bubuk (15%), minyak nabati, konsentrat jus stroberi (8%), garam, pengatur keasaman asam sitrat, perisa alami susu, antioksidan asam askorbat, pewama alami antosianin, pengemulsi lesitin kedelai
Mengandung alergen, lihat daftar bahan yang dicetak tebal",1,unsafe
"Ubi kayu berkualitas (63, Peterseli, Tanpa, Bumbu Asin, telur, ASAM MALAT (296)), Perlakuan Tepung (Natrium Stearoil-2-Laktilat).",1,unsafe
"Kacang Tanah (45, Bebas pemanis artifisial, Tepung Beras), Kismis (9%), TARTRAZlN CI, Perisa sintetik cokelat (mengandung pengawet kalium sorbat), Anti Kempal Siiikon Dioksida Halus, Penstabil Dinatrium Difosfat.",0,safe
"Gelatin Sapi, bubuk bawang bombai (0, aroma ayam sintetis, Cabe, Pewarna Alami Beta Karoten CI 40800 (mengandung Antioksidan Tokoferol), susu.",1,unsafe
"minyak dari jagung, ikan, pemanis buatan asesulfam-K, 22%), daging sapi bubuk, Bubuk Ketumbar (0.",1,unsafe
"tepung dari beras, tepung terigu, Pewama Sintetik Tartrazin CI No, Pewarna Alami Karamel l, Kacang Pikan (15, nisin), pewarna makanan karamel IV alami.",1,unsafe
"serbuk jagung, tepung tapioka, KAKAO BUBUK (1%), 38%), BAHAN PELENGKAP: Daun bawang kering, Semolina Jagung), Pasta Kacang Hazel, MINYAK NABATI (MENGANDUNG ANTIOKSIDAN (TOKOFEROL CAMPURAN PEKAT (307))).",0,safe
"Kakao, DAN PENGATUR KEASAMAN ASAM SITRAT, sitrat dan natrium hidrogen karbonat), Bawang Putih Bubuk 0, sari buah jeruk mandarin (4, minyak nabati, lihat daftar baha yang dicetak tebal.",0,safe
"pengawet natrium metabisulfit, Minyak goreng kelapa sawit (mengandung antioksidan TBHQ), almond, beras olahan.",1,unsafe
"Tepung gandum penuh, tepung beras putih murni, cokelat leleh hitam, bubuk kakao, krimer nabati, gula pasir, lemak kakao, dan garam halus",0,safe
"kacangan pohon (tree nuts), Bubuk porang (48%), BUBUK KARI, gandum, bawang putih parut.",1,unsafe
"Tepung gandum wholegrain, tepung dari beras putih, cokelat hitam cair, serbuk cokelat, krimer nabati, gula pasir, mentega cokelat, dan garam",0,safe
"Daging Ayam (56, Sirup Glukosa, keju, Ubi kayu segar (64.",1,unsafe
"pati tapioka, tartrazin CI 19140, Jahe, Catatan: Berisi alergen.",0,safe
"Jagung bubuk (65,8%), umbi singkong (31,2%), air minum, minyak kelapa sawit murni, emulsifier (fosfat, tumbuhan)",0,safe
"Tepung Terigu, Gula, Lemak Reroti (mengandung antioksidan tokoferol), Tapioka, Bumbu Rasa Abon Sapi 1.79% (mengandung pewarna makanan sintetik Kuning FCF (CI 15985)), Protein Nabati (KedeIai), Susu Bubuk, Garam, Ekstrak Malt, Ragi, Pengembang, Penguat Rasa Mononatrium Glutamat.
- Mengandung alergen, lihat daftar bahan yang dicetak tebal
- Dapat mengandung telur dan kacang",1,unsafe
"Jagung, Minyak Nabati, Garam, Dekstrosa, Laktosa, Keju (0.8%), Protein Susu, Maltodekstrin, Minyak Mentega, Rempah, Perisa Alami Nacho Cheese",1,unsafe
"VANILA), Krispi Beras (3%), Antioksidan Askorbil Palmitat dan Tokoferol), Pengatur Keasaman Asam Asetat, bumbu rempah alami, bawang putih halus (0, whey.",1,unsafe
"susu, Lemak Reroti(mengandung antioksidan TBHQ), KRIUK AYAM ASLI (5, kalsium laktat), Antioksidan Natrium Askorbat, KAKAO BUBUK(2%).",1,unsafe
"tepung jagung, garam alami, Perisa sintetik (Vanila, garam gurih (5%) (mengandung penyedap MSG.",0,safe
"whey, Semolina Jagung), perisa buatan cocopandan, 79% (mengandung pewarna makanan sintetik Kuning FCF (CI 15985)), Saus Cabai (4, Pengatur Keasaman.",1,unsafe
"ikan, Perisa Sintetik Lemon, kaldu sayuran, 63% (Mengandung Jagung Bubuk (2%), PERISA SINTETIK(COKELAT.",1,unsafe
"Gula, Jagung Berondong (27.45%), Glukosa, Minyak Nabati (mengandung Antioksidan TBHQ), Lemak Susu Anhidrat, Kakao Bubuk (2.35%), Krimer Nabati, Maltodekstrin, Susu
Bubuk, Garam, Perisa Sintetik Cokelat,
Pengemulsi (Lesitin Kedelai), dan
Pengembang (Natrium Bikarbonat).
Mengandung alergen, lihat komposisi yang dicetak tebal.
Diproduksi menggunakan peralatan yang juga memproses Krustase, Telur, Ikan, Moluska, Oat, Kacang Tanah, Kedelai, Kacang Pohon, dan Gandum.",1,unsafe
"Kakao (5 5%), garam dapur (1%), Bawang Bombay Bubuk, lesitin kedelai.",1,unsafe
"Pengembang (mengandung Antioksidan Asam Askorbat), 150c), disarankan tidak dikonsunsi oleh anak di bawah 5 (lima) tahun, Pewama Alami Karamel Kelas IV.",0,safe
"8%) (mengandung antioksidan (BHA, Perisa Alami Chili, Gula, Kakao Bubuk (1, asam laktat), Pengganti Lemak Kakao.",0,safe
"bumbu (mengandung laktosa, Perisa sintetik rumput laut, Bekatul, Kacang Tanah (42.",0,safe
"antioksidan TBHQ, natrium benzoat sebagai pengawet, Pewarna Alami (Karamel I Plain, Pengawet Natrium Nitrit.",0,safe
"susu, bawang putih bubuk, Bawang prei, perisa cocopandan sintetik, Tokoferol Campuran), Niasin, Penstabil Hidroksipropil dipati fostat.",1,unsafe
"minyak nabati non-hidrogenasi (kelapa sawit, bahan yang dicetak tebal"", minyak sawit premium (dengan kandungan antioksidan tokoferol), Perisa sintetik cokelat (mengandung pengawet kalium sorbat), Minyak Nabati Kelapa Sawit, saus sambal pedas (dengan penguat rasa MSG) (41%).",0,safe
"Daging ikan sarden (51%), saus tomat homemade (45%), gula pasir, garam laut, bawang putih parut (0,7%), irisan tipis bawang merah",0,safe
"Air minum, gula dan sirup jagung kaya fruktosa, polidekstrosa, sari jeruk mandarin (4,5%), pengental (gom biji lokus, gom xanthan, karagenan, kalium klorida, kalsium laktat), glukosa, pengatur keasaman (asam sitrat, trinatrium sitrat), gelatin ikan, perisa jeruk mandarin sintetis, bubuk konjak, pemanis artifisial asesulfam-K.",0,safe
"Biskuit 39% (mengandung Tepung Terigu, Susu), Gula, Oadatan Kakao 21% (Kakao Massa), Lemak Kakao), Padatan susu 10% (Whey Bubuk, Susu Bubuk Full Cream), Lemak Nabati (mengandung Antioksidan Tokoferol Campuran Pekat), Pengemulsi Nabati (lesitin Kedelai), Penstabil Nabati, Pelapis Perisa Sintetik. 
Mengandung alergen, lihat daftar bahan yang dicetak tebal.
Diproduksi menggunakan peralatan yang juga memproses kacang-kacangan, kedelai, gandum, dan wijen.",1,unsafe
"Beras premium (85,79%), tepung tapioka, maltodekstrin, garam laut, gula, MSG, perisa ayam sintetik, minyak nabati (dengan antioksidan TBHQ), daun bawang kering, bubuk bawang putih, lada halus, vitamin (A dengan tokoferol, B1, B2, B6, B12).",0,safe
"Pengental Pektin, Pengembang (Amonium Bikarbonat dan Natrium Bikarbonat), Dikalsium Fosfat, Lobak premium (60%), Sintetik, Bubuk Jelly, Kuning.",0,safe
"penguat rasa mononatrium L-glutamat, almond, PENSTABIL: GOM KACANG LOKUS, Jagung giling, PEMANIS BUATAN ASPARTAM)), Kecap Inggris (Mengandung alkohol 0, Moluska.",1,unsafe
"telur, Tanpa, perisa ayam buatan, PENGEMULSI NABATI, bawang putih segar (0.",1,unsafe
"Biji Bunga Matahari (90.58%), Garam,
Bubuk Kelapa (0.5%), Perisa Sintetik Kelapa
Informasi Alergen : Diproduksi menggunakan peratatan yang memproses susu",1,unsafe
"SIRUP MALTOSA, saripati bayam, 15985), garam dapur (1%), bahan pengemulsi (fosfat, lihat, KRIM 14%, Rasa (Dinatrium Inosinat.",0,safe
"beras olahan, susu, dan Pengatur Keasaman (Asam Sitrat), serbuk cokelat, Bubuk Bawang Putih, ANTIOKSIDAN ASKORBIL PALMITAT), dan Kacang Tanah.",1,unsafe
"Krispi Beras Cokelat (29, tepung terigu, pewarna alami beta-karoten (sayuran) CI 75130), (Ponceau 4R CI 16255.",1,unsafe
"Pati Termodifikasi Asam, kismis 16, minyak sayur murni, minyak sawit (mengandung antioksidan tokoferol).",0,safe
"Daglng Ayam (56%), Air, Tepung Pelapis (Mengandung Tepung Terigu. Pengembang Natrium Bikarbonat, Penstabil Dinatrium Difosfat). Minyak Nabati, Bumbu Rasa Ayam
(Mengandung Penguat Rasa Mononatrium Glutamat), Garam,
Penstabil Fosfat. Tanpa Pengawet.",1,unsafe
"TEH HIJAU BUBUK (2%), Daging Ayam 35%, Rempah (Bawang Merah Bubuk, bawang putih bubuk, Dinatrium 5'-Ribonukleotida), susu, Pemanis Alami Glikosida Steviol.",1,unsafe
"Tepung Gandum, Gula (mengandung
Pengawet Sulfit), Lemak Reroti, Maltodextrin, Kacang Hazel (6.07%). Whey Bubuk, Kakao Bubuk (2.43%), Susu Bubuk, Lesitin, Minyak Goreng, Minyak Triglsenda, Garam, Perisa Sintetik, Penstabil Natrium Karbonat,
Enzim Protease (Mengandung Gandum).
Mengandung Alergen, Lihat Daftar Bahan Yang Dicetak Tebal",1,unsafe
"Kakao Bubuk 6, Margarin (14%) (mengandung antioksidan (BHA, minyak sayur pilihan, gula murni, 5%).",0,safe
"Lemak Reroti (Mengandung Antioksidan, Biji Bunga Matahari (94, bubuk bawang bombay, Bawang Putih Bubuk (mengandung Kacang Tanah), kedelai, minyak sayur, Kacang Tanah (45.",1,unsafe
"bahan pengental alami, BERAS JEPANG (63, tepung maizena, PENGUAT RASA MONONATRIUM L-GLUTAMAT, SAOS CABE: Air, Krimer Nabati.",0,safe
"Kacang Mede (55.17%), Tepung Terigu, Gula, Pati Jagung, Minyak Kelapa Sawit, Bumbu Rasa Honey Butter (4.37% (Mengandung Susu (4%), Penguat Rasa Mononatrium Glutamat E621, Kecap Bubuk, Penstabil Kalium Fosfat, Lemak Mentega (0.09%)), Madu Bubuk (0.36%), Garam, Pengembang. Penguat Rasa (Mononatrium Glutamat E621, Dinatrium Inosinat E631 dan Dinatrium Guanilat E627) Mengandung alergen, lihat daftar bahan yang dicetak tebal. Diproduksi menggunakan peralatan yang juga memproses berbagai macam ringan yang mengandung susu dan udang",1,unsafe
"Tomat ( 0, Tanpa bahan pengawet dan pemanis artifisial, Pengatur Keasaman (Kalium Karbonat, kepiting.",1,unsafe
"Susu, buah campuran: (lidah buaya (10%), gula, pengental hidroksipropil dipati Fosfat, perisa Identik alami lidah buaya, Konsentrat sari buah lemon, pengawet asam sorbat), gula, protein susu, kultur (streptococcus thermophilus, lactobacillus Bulgaricus, lactobacillus acidophilus).",1,unsafe
"Rolled Oats (83, telur bubuk, Penstabil Kalium Fosfat, Antioksidan Alfa Tokoferol.",1,unsafe
"Perisa sintetik rumput laut, 19140), penguat rasa mononatrium L-glutamat, Natrium Bikarbonat), Sayap Ayam (85, Polidekstrosa, aroma ayam sintetis, Aditif makanan bersumber dari tumbuhan dan sintetis.",0,safe
"telur bubuk, Kakao bubuk (6, kaldu dari sayuran, 03% (MENGANDUNG JALAPENO BUBUK 10%), Pemanis Alami Isomalt, perisa sintetik (stroberi, Minyak Sawit.",1,unsafe
"Udang segar olahan, pati sagu murni, garam, minyak tumbuhan pilihan",0,safe
"Tepung terigu, Gula, minyak nabati non-hidrogenasi (kelapa sawit, rapeseed), sirup gula, pengembang (natrium hidrogen karbonat (INS500ii)), tepung kedelai, garam, kayu manis. Mengandung alergen, lihat daftar bahan yang dicetak tebal. Aditif makanan bersumber dari tumbuhan dan sintetis. Mengandung: gandum dan kedelai.",1,unsafe
"beras berkualitas, telur bubuk, Minyak Nabati (Mengandung Antioksidan TBHQ), Krimer, dan garam.",1,unsafe
"Gula, Tepung Terigu, Minyak Nabati
(mengandung Antioksidan TBHQ),
Tepung Beras, Kakao Bubuk (6.68%),
Susu Skim Bubuk, Whey Bubuk,
Krimer Nabati, Garam, Pengemulsi
(Lesitin Kedelai), Perisa Sintetik
Cokelat dan Vanila.
Mengandung alergen, lihat komposisi yang dicetak tebal.
Diproduksi menggunakan peralatan yang juga memproses Krustase, Telur,
Ikan, Moluska, Oat, Kacang Tanah,
Kedelai, dan Kacang Pohon.",1,unsafe
"Minyak dari biji kedelai (dengan antioksidan askorbil palmitat), air minum berkualitas, kuning telur segar, gula (mengandung sulfit pengawet), garam murni, pengatur pH (asam asetat dan asam laktat), penyedap rasa MSG, pengental gom xanthan, minyak biji sawi, EDTA sebagai sekuestran, perisa alami paprika.",0,safe
"Singkong pilihan (63, Bumbu Ayam Teriyaki ({6, garam (1%), garam, alkohol.",0,safe
"Singkong segar (63,5%), minyak olein kelapa sawit, racikan bumbu (mengandung gula, MSG, bubuk bawang putih dan bombay, penguat rasa dinatrium guanilat dan inosinat), garam laut (0,63%).",0,safe
"Anti Kempal, Kecap Bubuk, Ekstrak Protein Sayuran, PEMANIS BUATAN ASPARTAM)).",0,safe
"Pengental Natrium karboksimetil selulosa, gandum, coklat cair pekat, beras berkualitas.",1,unsafe
"bahan pengemulsi, Informasi Alergen, 78% (Mengandung bawang putih (39%), Antioksidan Natrium Askorbat, Daging Sapi 21, hazelnut.",1,unsafe
"Pengawet Natrium Metabisulfit, garam murni (0, Kakao Bubuk (6, gula glukosa, Minyak Sawit, Penstabil Dinatrium Difosfat, Perisa Sintetik Stroberi.",0,safe
"Gula pasir, sirup glukosa, pengatur asam (asam sitrat), sari asam jawa (0,80%), garam dapur, pewarna makanan alami karamel IV, perisa buatan.",0,safe
"Rapa Terhidrogenasi), telur bubuk, tepung konyaku, REMAHAN BISKUIT (MENGANDUNG PERISA SINTETIK (COKELAT), Bifidobacterium.",1,unsafe
"Krim pasteurisasi, aroma jeruk mandarin artifisial, Rumput Laut (0, Mi bihun: Pati jagung, Pengembang Natrium Hidrogen Karbonat.",0,safe
"Sarden pilihan (51%), saus cabai merah (dengan penguat rasa MSG) (41%), gula, bawang putih cincang, irisan bawang bombay, garam, cabai rawit pedas (1%)",0,safe
"Puree Mangga (10%), PENGUAT RASA MONONATRIUM L-GLUTAMAT, Cuka, aroma jeruk mandarin buatan, asam askorbat).",0,safe
"Gula, Padatan Kakao 24% (Kakao Massa, lemak Kakao), Padatan Susu 24% (Susu Bubuk Full Cream, Susu Skim Bubuk), Kacang Mede (17%), Lemak Nabati (mengandung Antioksidan Tokoferol Campuran Pekat), Krispi Beras (3%), Pengemulsi Nabati (Lesitin Kedelai, PGPR), Garam, Perisa Alami, Antioksidan BHT. Mengandung alergen, libat daftar bahan yang dicetak tebal. Diproduksi menggunakan peralatan yang memproses Kacang-kacangan, Kedelai dan Gandum.",1,unsafe
"Tepung terigu, minyak nabati, tepung 
tapioka, garam, penstabil (nabati dan fosfat), pengatur keasaman, mineral (zat besi), pewarna sintetik tartrazin
CI 19140 dan antioksidan TBHQ.
BUMBU : Gula, garam, penguat rasa mononatrium glutamat, bawang putih bubuk, bawang merah bubuk,
perisa sintetik ayam (mengandung ikan, telur, susu, penguat tasa dinatrium inosinat dan guanilat) dan vitamin (A, B1, B6, B12, Niasin, Asam Folat, Pantotenat). CABE BUBUK
MINYAK : Minyak nabati dan bawang merah.
KECAP MANIS : Gula, air, kedelai & gandum, garam, rempah-rempah, minyak nabati (mengandung wijen).
Mengandung alergen, lihat daftar bahan yang dicetak tebal. Mungkin mengandung udang dan kacang tanah.",1,unsafe
"lemak reroti (mengandung antioksidan askorbil palmitat, mentega, Rempah (mengandung cabe (0, Antioksidan Natrium Eritorbat.",1,unsafe
"Gula Tepung Terigu Minyak Nabati, Whey Bubuk, Kakao Bubuk, Susu Skim Bubuk, Maltodekstrin, Pengemulsi Nabati (Lesitin Kedelai), Garam, Perisa Sintetik.
Mengandung alergen, lihat daftar bahan tebal.
Diproduksi menggunakan peralatan yang juga memproses Kacang-kacangan, Telur, Kedelai dan Gandum.",1,unsafe
"pengawet asam sorbat dan nisin), B3 (Niasin), daun limau, Pewarna Makanan Sintetik.",0,safe
"Pewama Alami (Karamel Kelas III/E, dinatrium guanilat dan inosinat), dan garam dapur, Pewarna Alami Karamel III - E150c), kaldu tumbuhan, Singkong premium (64, pengental (gom lokus.",0,safe
"whey, Pengembang Natrium Hidrogen Karbonat), Biji Buah Labu, penstabil monokalsium fosfat.",1,unsafe
"Daging Sapi (96%), Garam, Pengemulsi Fosfat, Pengawet Natrium Nitrit.
Diproduksi menggunakan peralatan yang juga memproses ikan, kedelai, crustacea, gandum & wijen.",1,unsafe
"Teh hijau, KECAP MANIS : Gula, Pati Jagung, saus tomat homemade (45%), pengembang (natrium hidrogen karbonat (INS500ii)), krustasea.",1,unsafe
"lesitin kedelai, daun jeruk segar, Singkong segar (63, BIRU BERLIAN FCF CI.",1,unsafe
"Cokelat Pasta (33,8%), Air, Telur Ayam, Tepung Terigu, Margarin (Mengandung Antioksidan Tokoferol, Pewarna Alami Beta Karoten CI. NO. 75130), Lemak Reroti (Mengandung Antioksidan Tokoferol), Susu Bubuk Skim, Garam, Pengembang (Mengandung Kalsium Karbonat, Dinatrium Difosfat dan Natrium Hidrogen Karbonat).",1,unsafe
"minyak kelapa sawit, Pewarna alami Karamel I, tepung beras putih murni, garam laut, lemak kakao, Teh hijau, Sultana (5%).",0,safe
"Daun bawang, Bawang Putih Bubuk), Biji jagung, minyak nabati sawit, 9%) (mengandung Antioksidan, Pemanis Buatan Sukralosa, COKLAT HITAM COMPOUND.",0,safe
"magnesium klorida), susu bubuk, Kakao Massa (3, lemak reroti (mengandung antioksidan tokoferol), natrium benzoat sebagai bahan pengawet.",1,unsafe
"Perisa sintetik, Pewarna Beta Carotene (sintetik CI 40800), (mengandung Antioksidan Askorbil, whey.",1,unsafe
"Air, Cokelat Pelapis 33%, Gula, Minyak Nabati, Padatan Susu 6%, Sirup Glukosa, Pengemulsi Nabati, Penstabil Nabati, Perisa Alami Vanila, Pewarna Alami Beta Karoten (sayuran) CI. No. 75130 (Mengandung Antioksidan d-alfa Tokoferol dan Asam Askorbat).",1,unsafe
"Pengemulsi, dinatrium 5'-inosinat, perisa cocopandan buatan, susu bubuk, sari buah asam (0, Keping Jagung (2, ekstrak jeruk mandarin (4.",1,unsafe
"gandum, Pengembang (Amonium Hidrogen Karbonat, Mengandung fenilalanin, Minyak Sayur.",1,unsafe
"Lemak Kakao, 09%)), Cabe Bubuk, KAKAO BUBUK (1%), 6%), Bekatul, daun jeruk wangi, PERISA SINTETIK (YUZU (MENGANDUNG ANTIOKSIDAN (DL-ALPHA TOKOFEROL (307c))).",0,safe
"susu, bubuk bawang putih dan merah, Pewarna Makanan Sintetik, Minyak, Bumbu Rasa Seledri.",1,unsafe
"antioksidan TBHQ, telur, minyak kelapa sawit murni, minyak dari kelapa sawit (dengan antioksidan tokoferol), CI 19140 dan antioksidan TBHQ, pati singkong.",1,unsafe
"Tepung porang pilihan (48%), tepung dari biji beras, air matang",0,safe
"gluten, BUMBU MINYAK: MINYAK NABATI, Nisin), minyak goreng sehat, Krimer Nabati Bubuk, Pengembang (natrium nidrogen karbonat, gula tebu.",1,unsafe
"Serbuk jagung pilihan (65,8%), singkong segar (31,2%), air murni, minyak sawit berkualitas, emulsifier (fosfat dan nabati)",0,safe
"Glukosa, Perguat Rasa (Mononatrium Glutarnat, Dinatrium Inosinat, Dinatrium Guanilat), Garam, Bubuk Bonito kering, Ekstrak Bonito (1.55%), Ekstrak Ragi. ",1,unsafe
"Serpihan Kentang ({60.2%}, mengandung Antioksidan Askorbil Patmitat, Pewarna Alami Kurkumin CI 75300), Minyak Nabati (mengandung Antioksidan TBHQ), Bumbu Ayam Teriyaki ({6.3%}, mengandung Whey Bubuk, Bubuk Kecap, Bubuk Daging Ayam {2%}, Pewarna Alami Karamel III - E150c), Penstabil (Dipati Fosfat), Pengemulsi Nabati, Gula, Garam, Penguat Rasa (Mononatrium Glutamat), Cabe, Bubuk Bawang Bombay, dan Pengatur Keasaman (Asam Sitrat).",1,unsafe
"bubuk bawang putih dan bombay, madu murni (0, Blackurrant, garam, bubuk merica, Pengembang (Natrium hidrogen, Pemanis Alami Glikosida steviol).",0,safe
"karbonat dan amonium hidrogen karbonat), LEMAK NABATI, Oatmeal (41, KAKAO MASSA(3%).",0,safe
"udang, abai 6, Pewarna Sintetik (Tartrazin CI No 19140, Lemak Nabati ( mengandung Antioksidan Tokoferol ).",1,unsafe
"Gula, Tepung Terigu (23.7%), Pengganti Lemak Kakao, Lemak Reroti Nabati (Mengandung Antioksidan Askorbil Palmitat & Tokoferol), Kakao Bubuk (4.6%), Maltodekstrin, Minyak Nabati (Mengandung Antioksidan TBHQ), Krimer Nabati Bubuk, Whey Bubuk, Kalsium Karbonat, Pengemulsi Lesitin Kedelai, Susu Skim Bubuk, Garam, Kakao Massa, Perisa Sintetik, Pewama Alami Karamel Kelas IV, Pisang Bubuk (0.1%), Pengembang, Pengatur Keasaman Asam Malat, Tepung Telur, Pewarna Sintetik (Tartrazin CI 19140 & Kuning FCF CI 15985).",1,unsafe
"Jengkol, Bawang Merah, Sahang, Telur Ayam, Garam, Terigu, Cabe Merah, Minyak Sayur.",1,unsafe
"Kakao Massa (3, saus tomat homemade (45%), cabai merah bubuk, ANTIKEMPAL SILIKON DIOKSIDA.",0,safe
"Telur (37%), Gula (19%), Lemak Reroti (mengandung Antioksidan Askorbil Palmitat & Tokoferol) (19%), Tepung Terigu (19%), Minyak Mentega (6%).",1,unsafe
"Jagung (90,4%), Gula, Ekstrak Malt,
Garam, Premiks Vitamin dan Mineral
(Vitamin (A, Bl (Tiamin), B2
(Riboflavin), B3 (Niasin), B6 (Piridoksin), B9 (Asam Folat), B12
(Sianokobalamin), C (Asam Askorbat)),
Mineral Zat Besi dan Seng), Antioksidan Tokoferol.
""Mengandung alergen, lihat daftar
bahan yang dicetak tebal"".
Mungkin mengandung kedelai dan
kacangan pohon (tree nuts).",1,unsafe
"Pati, 14%), Pengawet (Kalium Sorbat dan Nisin), perisa buatan.",0,safe
"16255, telur bubuk, daun jeruk kering, Dinatrium Guanilat (E627), Dinatrium Inosinat dan Dinatrium Guanilat), Peterseli, Lemak Reroti (mengandung Antioksidan Tokoferol).",1,unsafe
"Pengemulsi (Dinatrium Difosfat), air, Daun Bawang ( 1, ekstrak tamarind (0, singkong pilihan (31, Kakao Massa (2%), Lada Putih Bubuk.",0,safe
"melon), Benzoat [E211])), Ekstrak Stroberi, tepung konjak, dan, ikan, Perisa Sintetik [Karamel.",1,unsafe
"Madu (3%), daging sapi bubuk, seledri kering, lemak reroti (Mengandung Antioksidan BHA), VITAMIN B3, laktosa.",0,safe
"kacang mede, PERISA SINTETIK(COKELAT, irisan daun bawang kering, Minyak Nabati (Kelapa Sawit, cabai merah kering.",1,unsafe
"AIR, KRIM 14%, SUSU SKIM BUBUK 9.5%, DEKSTROSA MONOHIORAT, KAKAO BUBUK 7%, GULA PASIR, INULIN, MINYAK KELAPA MURNI, SELAI CERY 1% (MENGANDUNG PEWARNA ALAMI ANTOSIANIN DAN PENGAWET KALIUM SORBAT), TEPUNG PREMIKS ESKRIM (MENGANDUNG SUSU), COKLAT HITAM COMPOUND, PENGEMULSI MONO DAN DIGLISERIDA ASAM LEMAK, PENSTABIL: GOM KACANG LOKUS, GOM GUAR, NATRIUM KARBOKSIMETIL SELULOSA",1,unsafe
"gula murni, sekuestran EDTA, air matang, 4% (mengandung pewarna alami kurkumin.",0,safe
"Dekstrosa, (29, PGPR), susu bubuk, seledri kering, var, zat pengemulsi.",1,unsafe
